SMILES,ATSC1pe,MATS2c,SlogP_VSA2,Predictions
CC1C(N2CC2)=NCC1F,0.1055020408163239,-0.0743845561954635,15.30389101144278,1
CC1CN=C(N2CC2)C1N,0.0030196597353447,-0.0499450759082287,10.197363616602075,1
NC1CN=C(N2CC2)C1N,-0.3263966942148815,-0.0846467043657661,5.156663257125445,2
NC1C(N2CC2)=NCC1O,-0.4124848072562397,-0.1162921965487624,5.156663257125445,0
NC1C(N2CC2)=NCC1F,-0.2686000000000016,-0.1490048285146886,10.263190651966152,0
CC1CN=C(N2CC2)C1O,-0.0503378099173586,-0.106838287368024,5.156663257125445,1
NC1CN=C(N2CC2)C1O,-0.4124848072562397,-0.1366528352050978,5.156663257125445,0
OC1CN=C(N2CC2)C1O,-0.5013810000000033,-0.1622963139261125,5.156663257125445,0
OC1C(N2CC2)=NCC1F,-0.3300692520775633,-0.1944230122361683,10.263190651966152,0
CC1CN=C(N2CC2)C1F,0.1055020408163239,-0.1789525296771005,5.156663257125445,1
NC1CN=C(N2CC2)C1F,-0.2686000000000016,-0.1989308957216287,10.263190651966152,1
OC1CN=C(N2CC2)C1F,-0.3300692520775634,-0.2156055075526903,15.369718046806858,1
FC1CN=C(N2CC2)C1F,-0.0815950617283955,-0.25443690111212,10.263190651966152,0
CC1NN=C(N2CC2)C1C,0.4146196597353448,-0.1386748102756825,5.156663257125445,1
CC1NN=C(N2CC2)C1N,0.0852033057851185,-0.1921016054548179,5.156663257125445,1
CC1NN=C(N2CC2)C1O,-0.0008848072562396,-0.237819916271545,10.263190651966152,1
CC1NN=C(N2CC2)C1F,0.1429999999999985,-0.3258368126443625,5.156663257125445,1
CC1ON=C(N2CC2)C1C,0.6972621900826415,-0.1867429451502145,12.586597235060536,1
CC1ON=C(N2CC2)C1N,0.3351151927437603,-0.2480162775416216,12.586597235060536,1
CC1ON=C(N2CC2)C1O,0.2462189999999967,-0.2861033128104053,12.586597235060536,1
CC1ON=C(N2CC2)C1F,0.4175307479224366,-0.3581986876573987,12.586597235060536,1
CC1CN=C(N2CC2)N1C,0.3460196597353445,0.253545280241279,11.528734926859784,1
CC1CN=C(N2CC2)N1N,0.2567033057851185,0.0736028133417298,11.528734926859784,1
CC1CN=C(N2CC2)N1O,0.3666151927437604,0.0243978082655724,16.635262321700488,1
C=C1CC=C(C2CC2)C1C,0.0416840277777784,-0.0820858460988937,11.528734926859784,1
CC1C(=O)CC=C1C1CC1,0.0226365702479311,-0.1468324206858908,11.528734926859784,1
C=C1CC=C(C2CC2)C1N,-0.1388487712665443,0.0449327703520038,11.528734926859784,1
C=C1CC=C(C2CC2)C1O,-0.1549588842975239,-0.0256334941747705,16.635262321700488,1
O=C1CC=C(C2CC2)C1O,-0.2275640000000023,-0.1742697299332284,11.528734926859784,1
C=C1CC=C(C2CC2)C1F,0.0132798185941027,-0.2055144282991809,16.635262321700488,1
O=C1CC=C(C2CC2)C1F,0.0019083102493071,-0.2916177630576191,21.7417897165412,0
CC1C(=N)NC=C1C1CC1,-0.1064231404958706,0.1589266264571034,16.635262321700488,1
CC1C(=O)NC=C1C1CC1,-0.0423990929705237,0.1197219722272408,11.528734926859784,1
N=C1NC=C(C2CC2)C1N,-0.3954888888888926,0.0623678494072009,11.528734926859784,2
NC1C(=O)NC=C1C1CC1,-0.3481177500000021,-0.0028246349783414,16.63526232170049,2
N=C1NC=C(C2CC2)C1O,-0.4555177500000023,-0.0089464099357075,11.528734926859784,2
O=C1NC=C(C2CC2)C1O,-0.3942443213296409,-0.0696853354703315,6.544756405912575,2
N=C1NC=C(C2CC2)C1F,-0.2842304709141281,-0.0560299624714038,6.544756405912575,1
O=C1NC=C(C2CC2)C1F,-0.1720441358024695,-0.1080511030938216,11.65128380075328,1
C=C1OC=C(C2CC2)C1C,0.1565411157024757,-0.0304639438635424,6.544756405912575,1
CC1C(=O)OC=C1C1CC1,0.0839359999999974,0.0576394636241142,6.544756405912575,1
C=C1OC=C(C2CC2)C1N,-0.1092181405895719,-0.0728581300709293,6.544756405912575,1
NC1C(=O)OC=C1C1CC1,-0.2542443213296411,-0.0516641577777281,11.65128380075328,1
C=C1OC=C(C2CC2)C1O,-0.1510240000000032,-0.1211142776556303,6.544756405912575,1
O=C1OC=C(C2CC2)C1O,-0.2985922839506182,-0.1059924613165169,11.65128380075328,0
C=C1OC=C(C2CC2)C1F,0.0407872576177278,-0.1889041248332286,16.757811195593987,1
O=C1OC=C(C2CC2)C1F,-0.0377896193771627,-0.1276251197307545,11.65128380075328,1
CC1C(=N)NN=C1C1CC1,0.1320777777777745,0.0196071762624223,6.544756405912575,1
CC1C(=O)NN=C1C1CC1,0.1950472499999982,-0.0440610107111477,6.544756405912575,1
N=C1NN=C(C2CC2)C1N,-0.2135910000000012,-0.0780033443379392,11.65128380075328,2
NC1C(=O)NN=C1C1CC1,-0.1708027700831036,-0.1554270736597373,6.544756405912575,1
N=C1NN=C(C2CC2)C1O,-0.2941711911357353,-0.1414370498593021,16.74212002251465,0
O=C1NN=C(C2CC2)C1O,-0.2376506172839512,-0.2094254408082104,16.74212002251465,1
N=C1NN=C(C2CC2)C1F,-0.1137580246913584,-0.2099897369737123,21.848647417355355,0
O=C1NN=C(C2CC2)C1F,-0.0024,-0.2674988517492521,16.74212002251465,1
CC1C(=O)ON=C1C1CC1,0.502160941828254,-0.0250843339723455,16.74212002251465,1
NC1C(=O)ON=C1C1CC1,0.0983493827160486,-0.1642228852832868,16.74212002251465,1
O=C1ON=C(C2CC2)C1O,0.0315384083044983,-0.2172623821463978,21.84864741735536,0
O=C1ON=C(C2CC2)C1F,0.3080999999999999,-0.2491678139440921,16.74212002251465,1
CN1C(=N)CC=C1C1CC1,0.0650768595041292,0.1605568154823473,21.84864741735536,1
CN1C(=O)CC=C1C1CC1,0.1291009070294762,0.1013727673563049,21.848647417355355,1
N=C1CC=C(C2CC2)N1N,0.0161111111111074,0.0103259602584628,16.74212002251465,1
NN1C(=O)CC=C1C1CC1,0.0634822499999979,-0.0890984552242205,16.74212002251465,1
N=C1CC=C(C2CC2)N1O,0.1520822499999978,-0.0267614965714827,21.848647417355355,0
O=C1CC=C(C2CC2)N1O,0.2133556786703592,-0.126202069348782,16.74212002251465,1
Cn1c(C2CC2)c[nH]c1=N,-0.0524888888888927,0.3859422245029111,11.70141966303802,1
Cn1c(C2CC2)c[nH]c1=O,-0.0051177500000023,0.3344364989612044,11.70141966303802,1
N=c1[nH]cc(C2CC2)n1N,-0.1758610000000014,0.135176697216633,16.807947057878728,1
Nn1c(C2CC2)c[nH]c1=O,-0.1504290858725776,0.0559549952668506,11.70141966303802,1
N=c1[nH]cc(C2CC2)n1O,-0.0777975069252092,0.0442272522624094,11.70141966303802,1
O=c1[nH]cc(C2CC2)n1O,-0.0405617283950626,-0.0299988283909772,11.70141966303802,1
Cn1c(C2CC2)coc1=N,0.0274822499999973,0.3181215736196361,16.807947057878728,1
Cn1c(C2CC2)coc1=O,0.0887556786703586,0.2329848406194993,11.70141966303802,1
N=c1occ(C2CC2)n1N,-0.1337975069252094,0.0831606106049011,16.807947057878728,1
Nn1c(C2CC2)coc1=O,-0.0965617283950628,-0.0097244992049232,16.807947057878728,1
N=c1occ(C2CC2)n1O,-0.0396728395061739,0.0016553869635001,16.807947057878724,1
O=c1occ(C2CC2)n1O,0.0110737024221453,-0.0821982627547508,11.70141966303802,1
C=C1CN=C(C2CC2)N1C,0.2365768595041291,0.0238149750239552,11.70141966303802,1
CN1C(=N)CN=C1C1CC1,0.0634777777777741,0.1007710000113663,16.807947057878728,1
CN1C(=O)CN=C1C1CC1,0.1264472499999979,0.031932752669897,11.70141966303802,1
C=C1CN=C(C2CC2)N1N,0.1876111111111074,-0.1258159316432188,12.71084835226122,1
N=C1CN=C(C2CC2)N1N,-0.0420910000000013,-0.0592000428243587,12.71084835226122,1
NN1C(=O)CN=C1C1CC1,0.0006972299168962,-0.1535171680924655,12.71084835226122,1
C=C1CN=C(C2CC2)N1O,0.3235822499999977,-0.1583454234570152,12.71084835226122,1
N=C1CN=C(C2CC2)N1O,0.0733288088642646,-0.102058749875688,11.590860485460126,1
O=C1CN=C(C2CC2)N1O,0.1298493827160486,-0.1943523204950614,11.590860485460126,1
Cn1c(C2CC2)n[nH]c1=N,0.1294089999999986,0.3312841045670895,16.69738788030083,1
Cn1c(C2CC2)n[nH]c1=O,0.1721972299168961,0.259170044365152,11.590860485460126,1
N=c1[nH]nc(C2CC2)n1N,-0.060021606648201,0.03899888915782,11.590860485460126,1
Nn1c(C2CC2)n[nH]c1=O,-0.0438200617283958,-0.0498401696501928,11.590860485460126,1
N=c1[nH]nc(C2CC2)n1O,0.0110688271604931,-0.0561283953909533,16.69738788030083,1
O=c1[nH]nc(C2CC2)n1O,0.0382380622837358,-0.1353849886779621,11.590860485460126,1
Cn1c(C2CC2)noc1=N,0.3848288088642644,0.3462455951279421,16.69738788030083,1
Cn1c(C2CC2)noc1=O,0.4413493827160484,0.2242839446271822,21.80391527514154,0
N=c1onc(C2CC2)n1N,0.1510688271604929,0.0223769087568673,16.69738788030083,1
Nn1c(C2CC2)noc1=O,0.1782380622837357,-0.0910498957242485,11.590860485460126,1
N=c1onc(C2CC2)n1O,0.2154145328719708,-0.0742466792407416,11.590860485460126,1
O=c1onc(C2CC2)n1O,0.255241015625,-0.171091053415706,16.697387880300834,1
C=C1CC=C(C2CN2)C1C,0.0326512287334556,-0.0926620110508649,11.590860485460126,1
CC1C(=O)CC=C1C1CN1,-0.0423990929705237,-0.1141132361357943,6.606881964512918,1
C=C1CC=C(C2CN2)C1N,-0.2062049586776891,-0.013634385852238,6.606881964512918,1
C=C1CC=C(C2CN2)C1O,-0.2492181405895717,-0.0520138780843944,11.713409359353625,1
O=C1CC=C(C2CN2)C1O,-0.3942443213296409,-0.1559268552092481,6.606881964512918,0
C=C1CC=C(C2CN2)C1F,-0.0878390000000026,-0.1524324928275622,6.606881964512918,1
O=C1CC=C(C2CN2)C1F,-0.17204413580247,-0.2229478643185752,6.606881964512918,1
CC1C(=N)NC=C1C1CN1,-0.2239888888888927,0.0963866241262262,11.713409359353625,1
CC1C(=O)NC=C1C1CN1,-0.1766177500000022,0.0704438192090452,6.606881964512918,1
N=C1NC=C(C2CN2)C1N,-0.5874610000000038,0.0298438698223923,11.713409359353625,2
NC1C(=O)NC=C1C1CN1,-0.5620290858725777,-0.0201881813100307,16.81993675419433,2
N=C1NC=C(C2CN2)C1O,-0.6853975069252093,-0.0266198316490682,11.713409359353625,2
O=C1NC=C(C2CN2)C1O,-0.6481617283950628,-0.0748325253090441,6.606881964512918,2
N=C1NC=C(C2CN2)C1F,-0.528080246913581,-0.0637038866998942,6.606881964512918,2
O=C1NC=C(C2CN2)C1F,-0.4385000000000003,-0.1015077952100612,11.713409359353625,0
C=C1OC=C(C2CN2)C1C,0.0622818594104279,-0.047606667424003,6.606881964512918,1
CC1C(=O)OC=C1C1CN1,-0.0827443213296412,0.0343677868078957,16.804245581114994,1
C=C1OC=C(C2CN2)C1N,-0.2755827500000028,-0.0816952875552029,16.804245581114994,2
NC1C(=O)OC=C1C1CN1,-0.5081617283950629,-0.0566444062215779,21.91077297595569,0
C=C1OC=C(C2CN2)C1O,-0.3530232686980624,-0.1215022826407826,16.804245581114994,2
O=C1OC=C(C2CN2)C1O,-0.5965262975778548,-0.1041345558583651,16.804245581114994,2
C=C1OC=C(C2CN2)C1F,-0.1725385802469153,-0.1689828080368873,16.804245581114994,1
O=C1OC=C(C2CN2)C1F,-0.3485000000000002,-0.1173818938289974,21.9107729759557,2
CC1C(=N)NN=C1C1CN1,-0.0420910000000013,-0.0453838423760057,16.804245581114994,1
CC1C(=O)NN=C1C1CN1,0.0006972299168962,-0.0869716970214675,21.9107729759557,1
N=C1NN=C(C2CN2)C1N,-0.4716216066482032,-0.1134677645054127,27.01730037079641,2
NC1C(=O)NN=C1C1CN1,-0.4554200617283959,-0.1721775366746267,21.91077297595569,2
N=C1NN=C(C2CN2)C1O,-0.5965311728395087,-0.1635184277899857,16.804245581114994,2
O=C1NN=C(C2CN2)C1O,-0.5693619377162643,-0.2170307782880982,16.804245581114994,2
N=C1NN=C(C2CN2)C1F,-0.4339072664359866,-0.2165324324177485,21.91077297595569,2
O=C1NN=C(C2CN2)C1F,-0.3505246093750002,-0.2580880654318043,16.804245581114994,1
CC1C(=O)ON=C1C1CN1,0.2698493827160484,-0.0650313701004309,11.763545221638363,1
NC1C(=O)ON=C1C1CN1,-0.2333619377162644,-0.1754580510218965,11.763545221638363,1
O=C1ON=C(C2CN2)C1O,-0.3523589843750002,-0.2210592382705375,16.87007261647907,0
O=C1ON=C(C2CN2)C1F,-0.0928328888888886,-0.2409578911450907,11.763545221638363,0
CN1C(=N)CC=C1C1CN1,-0.0524888888888928,0.0458042950624388,11.763545221638363,1
CN1C(=O)CC=C1C1CN1,-0.0051177500000023,0.0061853626854936,11.763545221638363,1
N=C1CC=C(C2CN2)N1N,-0.1758610000000037,-0.0592625386049956,16.87007261647907,2
NN1C(=O)CC=C1C1CN1,-0.1504290858725776,-0.1304972640197158,11.763545221638363,1
N=C1CC=C(C2CN2)N1O,-0.0777975069252091,-0.0848862938446433,16.87007261647907,1
O=C1CC=C(C2CN2)N1O,-0.0405617283950626,-0.1569352392468898,21.97660001131977,0
Cn1c(C2CN2)c[nH]c1=N,-0.2444610000000017,0.2592588241520319,16.870072616479067,1
Cn1c(C2CN2)c[nH]c1=O,-0.2190290858725779,0.2213149665563269,11.763545221638363,1
N=c1[nH]cc(C2CN2)n1N,-0.4535689750692563,0.0678196071499078,11.763545221638363,2
Nn1c(C2CN2)c[nH]c1=O,-0.4567811728395072,0.0038960319004582,16.87007261647907,2
N=c1[nH]cc(C2CN2)n1O,-0.4018922839506202,-0.0035601771490083,11.763545221638363,1
O=c1[nH]cc(C2CN2)n1O,-0.3964207612456764,-0.0651934598134075,18.07349133277236,2
Cn1c(C2CN2)coc1=N,-0.2023975069252097,0.2261511641414517,18.07349133277236,1
Cn1c(C2CN2)coc1=O,-0.1651617283950632,0.1599852595793426,23.180018727613067,2
N=c1occ(C2CN2)n1N,-0.4578922839506204,0.0337963507055464,18.07349133277236,2
Nn1c(C2CN2)coc1=O,-0.4524207612456765,-0.0441278250987057,18.07349133277236,2
N=c1occ(C2CN2)n1O,-0.4152442906574413,-0.0339335523814578,18.07349133277236,2
O=c1occ(C2CN2)n1O,-0.3998277343750003,-0.1062117637541442,23.180018727613067,0
C=C1CN=C(C2CN2)N1C,0.1190111111111071,-0.106210652799573,18.07349133277236,1
CN1C(=N)CN=C1C1CN1,-0.1106910000000036,-0.0121541287930978,23.180018727613067,2
CN1C(=O)CN=C1C1CN1,-0.067902770083104,-0.0601252742475073,23.180018727613067,1
C=C1CN=C(C2CN2)N1N,-0.0043610000000037,-0.2050859637422796,28.28654612245377,1
N=C1CN=C(C2CN2)N1N,-0.3001216066482033,-0.1330335111931793,23.180018727613064,2
NN1C(=O)CN=C1C1CN1,-0.2839200617283975,-0.2034926351758526,18.07349133277236,1
C=C1CN=C(C2CN2)N1O,0.0937024930747907,-0.2260228819745106,18.07349133277236,1
N=C1CN=C(C2CN2)N1O,-0.2290311728395087,-0.1651162747474418,23.180018727613067,1
O=C1CN=C(C2CN2)N1O,-0.2018619377162643,-0.2348134473287905,18.07349133277236,0
Cn1c(C2CN2)n[nH]c1=N,-0.1286216066482012,0.1817323727548232,13.08951281182515,1
Cn1c(C2CN2)n[nH]c1=O,-0.1124200617283961,0.1304544844825252,13.08951281182515,1
N=c1[nH]nc(C2CN2)n1N,-0.4153506172839513,-0.0392426410765372,18.196040206665856,2
Nn1c(C2CN2)n[nH]c1=O,-0.4339356401384089,-0.1097966576918252,13.08951281182515,0
N=c1[nH]nc(C2CN2)n1O,-0.3988768166089987,-0.1132068991164303,13.08951281182515,0
O=c1[nH]nc(C2CN2)n1O,-0.4105937500000007,-0.1782907197405144,13.08951281182515,0
Cn1c(C2CN2)noc1=N,0.0824688271604926,0.2044653828758603,18.196040206665856,1
Cn1c(C2CN2)noc1=O,0.1096380622837353,0.1148637910044679,13.08951281182515,1
N=c1onc(C2CN2)n1N,-0.2588768166089989,-0.0475226720540868,18.196040206665856,2
Nn1c(C2CN2)noc1=O,-0.2705937499999998,-0.1396756257732221,18.196040206665856,0
N=c1onc(C2CN2)n1O,-0.2555937500000009,-0.1248830340244142,23.30256760150656,2
O=c1onc(C2CN2)n1O,-0.2593928888888896,-0.2063872831530208,18.196040206665856,1
C=C1CC=C(C2CO2)C1C,0.1565411157024757,-0.1443377131514949,13.08951281182515,1
CC1C(=O)CC=C1C1CO1,0.0839359999999974,-0.1348763221067556,13.08951281182515,1
C=C1CC=C(C2CO2)C1N,-0.1092181405895718,-0.0564667038157603,18.196040206665856,1
C=C1CC=C(C2CO2)C1O,-0.1510240000000031,-0.0797485321785114,13.08951281182515,1
O=C1CC=C(C2CO2)C1O,-0.2985922839506182,-0.1620920402518414,30.36979873434548,1
C=C1CC=C(C2CO2)C1F,0.0407872576177278,-0.1654088081021331,30.36979873434548,1
O=C1CC=C(C2CO2)C1F,-0.0377896193771627,-0.2153879220674551,30.36979873434548,1
CC1C(=N)NC=C1C1CO1,-0.1440177500000025,0.0615602447983331,30.36979873434548,1
CC1C(=O)NC=C1C1CO1,-0.0827443213296412,0.0421796146720156,30.36979873434548,1
N=C1NC=C(C2CO2)C1N,-0.5453975069252095,0.0074807547699302,30.36979873434548,2
NC1C(=O)NC=C1C1CO1,-0.5081617283950629,-0.0352866849056159,23.286876428427227,0
N=C1NC=C(C2CO2)C1O,-0.6472728395061741,-0.0408379966652414,23.286876428427227,0
O=C1NC=C(C2CO2)C1O,-0.5965262975778549,-0.0826250807950381,28.39340382326793,2
N=C1NC=C(C2CO2)C1F,-0.4585000000000004,-0.0725044615253828,23.286876428427227,0
O=C1NC=C(C2CO2)C1F,-0.3485000000000002,-0.1032655460270938,23.286876428427227,2
C=C1OC=C(C2CO2)C1C,0.1604759999999965,-0.0642964717955396,23.286876428427227,1
CC1C(=O)OC=C1C1CO1,0.0129077160493814,0.0213225736559865,28.39340382326793,1
C=C1OC=C(C2CO2)C1N,-0.2130232686980626,-0.0922108320722363,23.286876428427227,2
NC1C(=O)OC=C1C1CO1,-0.456526297577855,-0.0614390970549582,28.39340382326793,2
C=C1OC=C(C2CO2)C1O,-0.292164506172841,-0.1260301066292505,33.499931218108635,1
O=C1OC=C(C2CO2)C1O,-0.5468109375000005,-0.1041470674634869,28.39340382326793,2
C=C1OC=C(C2CO2)C1F,-0.0775778546712805,-0.1644993557985838,23.286876428427227,0
O=C1OC=C(C2CO2)C1F,-0.2543222222222218,-0.1119181609992935,23.286876428427227,2
CC1C(=N)NN=C1C1CO1,0.0173288088642644,-0.0795728680650943,28.39340382326793,1
CC1C(=O)NN=C1C1CO1,0.0738493827160484,-0.1116872844374353,23.286876428427227,1
N=C1NN=C(C2CO2)C1N,-0.4565311728395072,-0.135552708915707,18.2461760689506,2
NC1C(=O)NN=C1C1CO1,-0.4293619377162644,-0.1854422438584541,18.2461760689506,2
N=C1NN=C(C2CO2)C1O,-0.5881854671280292,-0.1779382767932206,23.3527034637913,2
O=C1NN=C(C2CO2)C1O,-0.5483589843750002,-0.2240137764197871,18.2461760689506,2
N=C1NN=C(C2CO2)C1F,-0.3927746093750003,-0.2231960749936168,18.2461760689506,2
O=C1NN=C(C2CO2)C1F,-0.2888328888888887,-0.2567912244463708,18.2461760689506,0
CC1C(=O)ON=C1C1CO1,0.343038408304498,-0.0814542165771976,23.3527034637913,1
NC1C(=O)ON=C1C1CO1,-0.2123589843750003,-0.1807809264430913,18.2461760689506,1
O=C1ON=C(C2CO2)C1O,-0.3364222222222226,-0.2213351695087394,23.3527034637913,1
O=C1ON=C(C2CO2)C1F,-0.0292168367346925,-0.2339443076735156,28.45923085863201,0
CN1C(=N)CC=C1C1CO1,0.0274822499999973,-0.0164815213369418,23.3527034637913,1
CN1C(=O)CC=C1C1CO1,0.0887556786703586,-0.0476146502716423,18.2461760689506,1
N=C1CC=C(C2CO2)N1N,-0.1337975069252094,-0.1045546613051271,18.2461760689506,1
NN1C(=O)CC=C1C1CO1,-0.0965617283950628,-0.1643548760168357,23.352703463791304,0
N=C1CC=C(C2CO2)N1O,-0.0396728395061739,-0.1230263647005076,18.2461760689506,1
O=C1CC=C(C2CO2)N1O,0.0110737024221452,-0.1836146466615198,0.0,1
Cn1c(C2CO2)c[nH]c1=N,-0.2023975069252097,0.1980081256000892,6.041840829147961,1
Cn1c(C2CO2)c[nH]c1=O,-0.1651617283950632,0.1667741936546741,11.210493782589008,1
N=c1[nH]cc(C2CO2)n1N,-0.4578922839506186,0.0301827555598168,6.1716753955102925,1
Nn1c(C2CO2)c[nH]c1=O,-0.4524207612456765,-0.0262191610416672,0.0,1
N=c1[nH]cc(C2CO2)n1O,-0.4152442906574413,-0.0303143991501686,6.041840829147961,1
O=c1[nH]cc(C2CO2)n1O,-0.3998277343750002,-0.0853706947034203,11.210493782589008,0
Cn1c(C2CO2)coc1=N,-0.1642728395061745,0.1819993297774554,6.1716753955102925,1
Cn1c(C2CO2)coc1=O,-0.1135262975778552,0.1244384690239412,12.586597235060536,1
N=c1occ(C2CO2)n1N,-0.4712442906574415,0.0077861481770525,12.586597235060536,2
Nn1c(C2CO2)coc1=O,-0.4558277343750005,-0.0626689236830073,12.71084835226122,2
N=c1occ(C2CO2)n1O,-0.4385777343750003,-0.0516608914144584,12.71084835226122,2
O=c1occ(C2CO2)n1O,-0.4115555555555564,-0.1177797750673588,6.606881964512918,0
C=C1CN=C(C2CO2)N1C,0.1989822499999972,-0.1731188948796831,12.64872279366088,1
CN1C(=N)CN=C1C1CO1,-0.0512711911357358,-0.0712391035943388,17.817375747101927,1
CN1C(=O)CN=C1C1CO1,0.005249382716048,-0.1098611369959241,12.77855736002321,1
C=C1CN=C(C2CO2)N1N,0.0377024930747905,-0.2542523322668955,6.606881964512918,1
N=C1CN=C(C2CO2)N1N,-0.2850311728395073,-0.1767778621519178,12.64872279366088,0
NN1C(=O)CN=C1C1CO1,-0.2578619377162645,-0.2364846008584563,17.817375747101927,0
C=C1CN=C(C2CO2)N1O,0.1318271604938259,-0.267967217255105,12.77855736002321,1
N=C1CN=C(C2CO2)N1O,-0.2206854671280293,-0.2022570564371225,12.586597235060536,1
O=C1CN=C(C2CO2)N1O,-0.1808589843750002,-0.2614421255349093,18.62843806420849,0
Cn1c(C2CO2)n[nH]c1=N,-0.1135311728395074,0.1146733730032178,23.797091017649542,1
Cn1c(C2CO2)n[nH]c1=O,-0.0863619377162646,0.0726133257995644,18.75827263057083,1
N=c1[nH]nc(C2CO2)n1N,-0.4548768166089973,-0.0791971566382346,12.586597235060536,2
Nn1c(C2CO2)n[nH]c1=O,-0.4665937499999998,-0.1409150472122924,18.62843806420849,2
N=c1[nH]nc(C2CO2)n1O,-0.4515937499999997,-0.1418699943741025,23.797091017649542,2
O=c1[nH]nc(C2CO2)n1O,-0.4553928888888897,-0.1995825613124755,18.75827263057083,2
Cn1c(C2CO2)noc1=N,0.0908145328719704,0.1455037377048993,25.17319447012107,1
Cn1c(C2CO2)noc1=O,0.1306410156249995,0.0688967057108274,25.17319447012107,0
N=c1onc(C2CO2)n1N,-0.3115937499999998,-0.0794234838202734,25.29744558732176,2
Nn1c(C2CO2)noc1=O,-0.3153928888888898,-0.1616605651811231,25.29744558732176,1
N=c1onc(C2CO2)n1O,-0.3231262222222232,-0.1466515504486862,19.193479199573453,2
O=c1onc(C2CO2)n1O,-0.3175387755102045,-0.2204331369165509,25.23532002872141,1
C=C1CN=C(N2CC2)C1C,0.2365768595041291,-0.0117418447845253,30.403972982162458,1
CC1C(=O)CN=C1N1CC1,0.1264472499999979,-0.0987052243737917,25.365154595083744,1
C=C1CN=C(N2CC2)C1N,-0.0524888888888928,-0.0645138227972179,19.193479199573453,1
C=C1CN=C(N2CC2)C1O,-0.1125177500000024,-0.1233027975654007,25.23532002872141,2
O=C1CN=C(N2CC2)C1O,-0.3062506172839516,-0.2207700394627008,30.403972982162465,1
C=C1CN=C(N2CC2)C1F,0.0587695290858717,-0.2131978570601945,25.365154595083744,1
O=C1CN=C(N2CC2)C1F,-0.0710000000000003,-0.2800902439453123,12.71084835226122,0
CC1C(=N)NN=C1N1CC1,0.1294089999999986,-0.0194256127907254,18.75268918140918,1
CC1C(=O)NN=C1N1CC1,0.1721972299168961,-0.051914734002511,23.921342134850228,1
N=C1NN=C(N2CC2)C1N,-0.3001216066482033,-0.1198896267051451,18.88252374777151,2
NC1C(=O)NN=C1N1CC1,-0.283920061728396,-0.1697881451689644,12.71084835226122,0
N=C1NN=C(N2CC2)C1O,-0.4250311728395088,-0.1827805441658117,18.75268918140918,2
O=C1NN=C(N2CC2)C1O,-0.3978619377162644,-0.2280929946515956,23.92134213485023,1
N=C1NN=C(N2CC2)C1F,-0.2624072664359866,-0.2434002610528449,18.88252374777151,0
O=C1NN=C(N2CC2)C1F,-0.1790246093750002,-0.2745546242675887,25.29744558732176,0
CC1C(=O)ON=C1N1CC1,0.4413493827160484,-0.0820883693915224,25.29744558732176,1
NC1C(=O)ON=C1N1CC1,-0.0618619377162645,-0.2102218907034104,25.42169670452244,0
O=C1ON=C(N2CC2)C1O,-0.1808589843750002,-0.263872259195221,25.421696704522443,0
O=C1ON=C(N2CC2)C1F,0.0786671111111113,-0.2939377218056282,19.31773031677414,1
Cn1c(N2CC2)c[nH]c1=N,-0.072961000000004,0.3444040089588489,25.3595711459221,1
Cn1c(N2CC2)c[nH]c1=O,-0.0475290858725779,0.3124253647288075,30.528224099363143,2
N=c1[nH]cc(N2CC2)n1N,-0.2820689750692564,0.1020771335593632,25.48940571228443,2
Nn1c(N2CC2)c[nH]c1=O,-0.285281172839509,0.0445519430756464,19.31773031677414,2
N=c1[nH]cc(N2CC2)n1O,-0.2303922839506203,0.0041611819201033,25.3595711459221,2
O=c1[nH]cc(N2CC2)n1O,-0.2249207612456764,-0.0512569530947057,30.528224099363147,1
Cn1c(N2CC2)coc1=N,-0.0308975069252097,0.2627101955672792,25.48940571228443,1
Cn1c(N2CC2)coc1=O,0.0063382716049367,0.2022363231800791,0.0,1
N=c1occ(N2CC2)n1N,-0.2863922839506205,0.0340939634451081,5.783244946364939,2
Nn1c(N2CC2)coc1=O,-0.2809207612456766,-0.036785724619782,0.0,1
N=c1occ(N2CC2)n1O,-0.2437442906574414,-0.0537336754366445,5.783244946364939,1
O=c1occ(N2CC2)n1O,-0.2283277343750004,-0.1184478251955573,12.380376191669844,0
C=C1CN=C(N2CC2)N1C,0.290511111111107,0.2917069800042124,12.45193613526408,1
CN1C(=N)CN=C1N1CC1,0.0608089999999983,0.291142891397796,12.380376191669844,1
CN1C(=O)CN=C1N1CC1,0.1035972299168958,0.2478099927317587,12.45193613526408,1
C=C1CN=C(N2CC2)N1N,0.1671389999999961,0.0989047959426998,6.606881964512918,1
N=C1CN=C(N2CC2)N1N,-0.1286216066482033,0.1053692433362735,12.576187252464766,1
NN1C(=O)CN=C1N1CC1,-0.1124200617283961,0.0383850328133657,6.606881964512918,1
C=C1CN=C(N2CC2)N1O,0.2652024930747906,0.0396238071858843,12.576187252464766,1
N=C1CN=C(N2CC2)N1O,-0.0575311728395088,0.0433732125370451,10.090505915787915,1
O=C1CN=C(N2CC2)N1O,-0.0303619377162644,-0.0245819044429753,10.090505915787915,1
Cn1c(N2CC2)n[nH]c1=N,0.0428783933517965,0.3857661118717739,10.197363616602075,1
Cn1c(N2CC2)n[nH]c1=O,0.0590799382716037,0.3368531085109317,10.197363616602075,1
N=c1[nH]nc(N2CC2)n1N,-0.2438506172839514,0.0889072893361868,15.30389101144278,1
